,Task,Granularity,Complexity,Trial,Individual,Performance
1801,Hard-to-easy,7,7,0,Conservative ,0.981624
1802,Hard-to-easy,7,7,1,Open,1.0
1803,Hard-to-easy,7,7,1,Conservative ,0.9811679999999999
1804,Hard-to-easy,7,7,2,Open,1.0
1805,Hard-to-easy,7,7,2,Conservative ,0.99214
1806,Hard-to-easy,7,7,3,Open,1.0
1807,Hard-to-easy,7,7,3,Conservative ,0.989474
1808,Hard-to-easy,7,7,4,Open,1.0
1809,Hard-to-easy,7,7,4,Conservative ,0.9901059999999999
1810,Hard-to-easy,7,7,5,Open,1.0
1811,Hard-to-easy,7,7,5,Conservative ,0.9851380000000001
1812,Hard-to-easy,7,7,6,Open,1.0
1813,Hard-to-easy,7,7,6,Conservative ,0.981276
1814,Hard-to-easy,7,7,7,Open,1.0
1815,Hard-to-easy,7,7,7,Conservative ,0.983628
1816,Hard-to-easy,7,7,8,Open,1.0
1817,Hard-to-easy,7,7,8,Conservative ,0.980732
1818,Hard-to-easy,7,7,9,Open,1.0
1819,Hard-to-easy,7,7,9,Conservative ,0.980442
1820,Hard-to-easy,7,8,0,Open,1.0
1821,Hard-to-easy,7,8,0,Conservative ,0.98009
1822,Hard-to-easy,7,8,1,Open,1.0
1823,Hard-to-easy,7,8,1,Conservative ,0.9815900000000001
1824,Hard-to-easy,7,8,2,Open,1.0
1825,Hard-to-easy,7,8,2,Conservative ,0.9807779999999999
1826,Hard-to-easy,7,8,3,Open,1.0
1827,Hard-to-easy,7,8,3,Conservative ,0.9801519999999999
1828,Hard-to-easy,7,8,4,Open,1.0
1829,Hard-to-easy,7,8,4,Conservative ,0.981154
1830,Hard-to-easy,7,8,5,Open,1.0
1831,Hard-to-easy,7,8,5,Conservative ,0.981092
1832,Hard-to-easy,7,8,6,Open,1.0
1833,Hard-to-easy,7,8,6,Conservative ,0.9969079999999999
1834,Hard-to-easy,7,8,7,Open,1.0
1835,Hard-to-easy,7,8,7,Conservative ,0.980288
1836,Hard-to-easy,7,8,8,Open,1.0
1837,Hard-to-easy,7,8,8,Conservative ,0.981924
1838,Hard-to-easy,7,8,9,Open,1.0
1839,Hard-to-easy,7,8,9,Conservative ,0.981928
1840,Hard-to-easy,7,9,0,Open,1.0
1841,Hard-to-easy,7,9,0,Conservative ,0.9802599999999999
1842,Hard-to-easy,7,9,1,Open,1.0
1843,Hard-to-easy,7,9,1,Conservative ,0.9871139999999999
1844,Hard-to-easy,7,9,2,Open,1.0
1845,Hard-to-easy,7,9,2,Conservative ,0.9840059999999999
1846,Hard-to-easy,7,9,3,Open,1.0
1847,Hard-to-easy,7,9,3,Conservative ,0.9830979999999999
1848,Hard-to-easy,7,9,4,Open,1.0
1849,Hard-to-easy,7,9,4,Conservative ,0.982158
1850,Hard-to-easy,7,9,5,Open,1.0
1851,Hard-to-easy,7,9,5,Conservative ,0.9825020000000001
1852,Hard-to-easy,7,9,6,Open,1.0
1853,Hard-to-easy,7,9,6,Conservative ,0.982092
1854,Hard-to-easy,7,9,7,Open,1.0
1855,Hard-to-easy,7,9,7,Conservative ,0.9802540000000001
1856,Hard-to-easy,7,9,8,Open,1.0
1857,Hard-to-easy,7,9,8,Conservative ,0.980452
1858,Hard-to-easy,7,9,9,Open,1.0
1859,Hard-to-easy,7,9,9,Conservative ,0.9809260000000001
1860,Hard-to-easy,7,10,0,Open,1.0
1861,Hard-to-easy,7,10,0,Conservative ,0.9844660000000001
1862,Hard-to-easy,7,10,1,Open,1.0
1863,Hard-to-easy,7,10,1,Conservative ,0.985522
1864,Hard-to-easy,7,10,2,Open,1.0
1865,Hard-to-easy,7,10,2,Conservative ,0.980866
1866,Hard-to-easy,7,10,3,Open,1.0
1867,Hard-to-easy,7,10,3,Conservative ,0.9836440000000001
1868,Hard-to-easy,7,10,4,Open,1.0
1869,Hard-to-easy,7,10,4,Conservative ,0.981742
1870,Hard-to-easy,7,10,5,Open,1.0
1871,Hard-to-easy,7,10,5,Conservative ,0.9806619999999999
1872,Hard-to-easy,7,10,6,Open,1.0
1873,Hard-to-easy,7,10,6,Conservative ,0.98103
1874,Hard-to-easy,7,10,7,Open,1.0
1875,Hard-to-easy,7,10,7,Conservative ,0.983604
1876,Hard-to-easy,7,10,8,Open,1.0
1877,Hard-to-easy,7,10,8,Conservative ,0.980316
1878,Hard-to-easy,7,10,9,Open,1.0
1879,Hard-to-easy,7,10,9,Conservative ,0.981826
1880,Hard-to-easy,7,11,0,Open,1.0
1881,Hard-to-easy,7,11,0,Conservative ,0.9811
1882,Hard-to-easy,7,11,1,Open,1.0
1883,Hard-to-easy,7,11,1,Conservative ,0.9906159999999999
1884,Hard-to-easy,7,11,2,Open,1.0
1885,Hard-to-easy,7,11,2,Conservative ,0.982766
1886,Hard-to-easy,7,11,3,Open,1.0
1887,Hard-to-easy,7,11,3,Conservative ,0.98007
1888,Hard-to-easy,7,11,4,Open,1.0
1889,Hard-to-easy,7,11,4,Conservative ,0.987916
1890,Hard-to-easy,7,11,5,Open,1.0
1891,Hard-to-easy,7,11,5,Conservative ,0.9929000000000001
1892,Hard-to-easy,7,11,6,Open,1.0
1893,Hard-to-easy,7,11,6,Conservative ,0.981712
1894,Hard-to-easy,7,11,7,Open,1.0
1895,Hard-to-easy,7,11,7,Conservative ,0.9825060000000001
1896,Hard-to-easy,7,11,8,Open,1.0
1897,Hard-to-easy,7,11,8,Conservative ,0.9817619999999999
1898,Hard-to-easy,7,11,9,Open,1.0
1899,Hard-to-easy,7,11,9,Conservative ,0.985166
1900,Hard-to-easy,7,12,0,Open,1.0
1901,Hard-to-easy,7,12,0,Conservative ,0.98559
1902,Hard-to-easy,7,12,1,Open,1.0
1903,Hard-to-easy,7,12,1,Conservative ,0.994816
1904,Hard-to-easy,7,12,2,Open,1.0
1905,Hard-to-easy,7,12,2,Conservative ,0.981468
1906,Hard-to-easy,7,12,3,Open,1.0
1907,Hard-to-easy,7,12,3,Conservative ,0.9820300000000001
1908,Hard-to-easy,7,12,4,Open,1.0
1909,Hard-to-easy,7,12,4,Conservative ,0.9808140000000001
1910,Hard-to-easy,7,12,5,Open,1.0
1911,Hard-to-easy,7,12,5,Conservative ,0.986896
1912,Hard-to-easy,7,12,6,Open,1.0
1913,Hard-to-easy,7,12,6,Conservative ,0.988042
1914,Hard-to-easy,7,12,7,Open,1.0
1915,Hard-to-easy,7,12,7,Conservative ,0.9871479999999999
1916,Hard-to-easy,7,12,8,Open,1.0
1917,Hard-to-easy,7,12,8,Conservative ,0.98834
1918,Hard-to-easy,7,12,9,Open,1.0
1919,Hard-to-easy,7,12,9,Conservative ,0.980316
1920,Hard-to-easy,7,13,0,Open,1.0
1921,Hard-to-easy,7,13,0,Conservative ,0.980056
1922,Hard-to-easy,7,13,1,Open,1.0
1923,Hard-to-easy,7,13,1,Conservative ,0.985318
1924,Hard-to-easy,7,13,2,Open,1.0
1925,Hard-to-easy,7,13,2,Conservative ,0.990004
1926,Hard-to-easy,7,13,3,Open,1.0
1927,Hard-to-easy,7,13,3,Conservative ,0.9818000000000001
1928,Hard-to-easy,7,13,4,Open,1.0
1929,Hard-to-easy,7,13,4,Conservative ,0.9829340000000001
1930,Hard-to-easy,7,13,5,Open,1.0
1931,Hard-to-easy,7,13,5,Conservative ,0.980946
1932,Hard-to-easy,7,13,6,Open,1.0
1933,Hard-to-easy,7,13,6,Conservative ,0.9866240000000001
1934,Hard-to-easy,7,13,7,Open,1.0
1935,Hard-to-easy,7,13,7,Conservative ,0.980256
1936,Hard-to-easy,7,13,8,Open,1.0
1937,Hard-to-easy,7,13,8,Conservative ,0.98002
1938,Hard-to-easy,7,13,9,Open,1.0
1939,Hard-to-easy,7,13,9,Conservative ,0.9811799999999999
1940,Hard-to-easy,7,14,0,Open,1.0
1941,Hard-to-easy,7,14,0,Conservative ,0.982378
1942,Hard-to-easy,7,14,1,Open,1.0
1943,Hard-to-easy,7,14,1,Conservative ,0.982092
1944,Hard-to-easy,7,14,2,Open,1.0
1945,Hard-to-easy,7,14,2,Conservative ,0.996742
1946,Hard-to-easy,7,14,3,Open,1.0
1947,Hard-to-easy,7,14,3,Conservative ,0.983318
1948,Hard-to-easy,7,14,4,Open,1.0
1949,Hard-to-easy,7,14,4,Conservative ,0.988702
1950,Hard-to-easy,7,14,5,Open,1.0
1951,Hard-to-easy,7,14,5,Conservative ,0.9805079999999999
1952,Hard-to-easy,7,14,6,Open,1.0
1953,Hard-to-easy,7,14,6,Conservative ,0.980534
1954,Hard-to-easy,7,14,7,Open,1.0
1955,Hard-to-easy,7,14,7,Conservative ,0.9800099999999999
1956,Hard-to-easy,7,14,8,Open,1.0
1957,Hard-to-easy,7,14,8,Conservative ,0.980076
1958,Hard-to-easy,7,14,9,Open,1.0
1959,Hard-to-easy,7,14,9,Conservative ,0.992088
1960,Hard-to-easy,8,1,0,Open,1.0
1961,Hard-to-easy,8,1,0,Conservative ,0.98001
1962,Hard-to-easy,8,1,1,Open,1.0
1963,Hard-to-easy,8,1,1,Conservative ,0.9839319999999999
1964,Hard-to-easy,8,1,2,Open,1.0
1965,Hard-to-easy,8,1,2,Conservative ,0.981456
1966,Hard-to-easy,8,1,3,Open,1.0
1967,Hard-to-easy,8,1,3,Conservative ,0.980084
1968,Hard-to-easy,8,1,4,Open,1.0
1969,Hard-to-easy,8,1,4,Conservative ,0.9806619999999999
1970,Hard-to-easy,8,1,5,Open,1.0
1971,Hard-to-easy,8,1,5,Conservative ,0.9802460000000001
1972,Hard-to-easy,8,1,6,Open,1.0
1973,Hard-to-easy,8,1,6,Conservative ,0.980856
1974,Hard-to-easy,8,1,7,Open,1.0
1975,Hard-to-easy,8,1,7,Conservative ,0.98008
1976,Hard-to-easy,8,1,8,Open,1.0
1977,Hard-to-easy,8,1,8,Conservative ,0.9817
1978,Hard-to-easy,8,1,9,Open,1.0
1979,Hard-to-easy,8,1,9,Conservative ,0.989512
1980,Hard-to-easy,8,2,0,Open,1.0
1981,Hard-to-easy,8,2,0,Conservative ,0.9826860000000001
1982,Hard-to-easy,8,2,1,Open,1.0
1983,Hard-to-easy,8,2,1,Conservative ,0.984538
1984,Hard-to-easy,8,2,2,Open,1.0
1985,Hard-to-easy,8,2,2,Conservative ,0.9849559999999999
1986,Hard-to-easy,8,2,3,Open,1.0
1987,Hard-to-easy,8,2,3,Conservative ,0.9814579999999999
1988,Hard-to-easy,8,2,4,Open,1.0
1989,Hard-to-easy,8,2,4,Conservative ,0.981792
1990,Hard-to-easy,8,2,5,Open,1.0
1991,Hard-to-easy,8,2,5,Conservative ,0.980324
1992,Hard-to-easy,8,2,6,Open,1.0
1993,Hard-to-easy,8,2,6,Conservative ,0.9820059999999999
1994,Hard-to-easy,8,2,7,Open,1.0
1995,Hard-to-easy,8,2,7,Conservative ,0.9962340000000001
1996,Hard-to-easy,8,2,8,Open,1.0
1997,Hard-to-easy,8,2,8,Conservative ,0.981928
1998,Hard-to-easy,8,2,9,Open,1.0
1999,Hard-to-easy,8,2,9,Conservative ,0.981198
2000,Hard-to-easy,8,3,0,Open,1.0
2001,Hard-to-easy,8,3,0,Conservative ,0.9812080000000001
2002,Hard-to-easy,8,3,1,Open,1.0
2003,Hard-to-easy,8,3,1,Conservative ,0.980278
2004,Hard-to-easy,8,3,2,Open,1.0
2005,Hard-to-easy,8,3,2,Conservative ,0.9885039999999999
2006,Hard-to-easy,8,3,3,Open,1.0
2007,Hard-to-easy,8,3,3,Conservative ,0.98251
2008,Hard-to-easy,8,3,4,Open,1.0
2009,Hard-to-easy,8,3,4,Conservative ,0.985108
2010,Hard-to-easy,8,3,5,Open,1.0
2011,Hard-to-easy,8,3,5,Conservative ,0.9854120000000001
2012,Hard-to-easy,8,3,6,Open,1.0
2013,Hard-to-easy,8,3,6,Conservative ,0.981
2014,Hard-to-easy,8,3,7,Open,1.0
2015,Hard-to-easy,8,3,7,Conservative ,0.981408
2016,Hard-to-easy,8,3,8,Open,1.0
2017,Hard-to-easy,8,3,8,Conservative ,0.980794
2018,Hard-to-easy,8,3,9,Open,1.0
2019,Hard-to-easy,8,3,9,Conservative ,0.980454
2020,Hard-to-easy,8,4,0,Open,1.0
2021,Hard-to-easy,8,4,0,Conservative ,0.9905719999999999
2022,Hard-to-easy,8,4,1,Open,1.0
2023,Hard-to-easy,8,4,1,Conservative ,0.980154
2024,Hard-to-easy,8,4,2,Open,1.0
2025,Hard-to-easy,8,4,2,Conservative ,0.983326
2026,Hard-to-easy,8,4,3,Open,1.0
2027,Hard-to-easy,8,4,3,Conservative ,0.980832
2028,Hard-to-easy,8,4,4,Open,1.0
2029,Hard-to-easy,8,4,4,Conservative ,0.980732
2030,Hard-to-easy,8,4,5,Open,1.0
2031,Hard-to-easy,8,4,5,Conservative ,0.981394
2032,Hard-to-easy,8,4,6,Open,1.0
2033,Hard-to-easy,8,4,6,Conservative ,0.9910760000000001
2034,Hard-to-easy,8,4,7,Open,1.0
2035,Hard-to-easy,8,4,7,Conservative ,0.982298
2036,Hard-to-easy,8,4,8,Open,1.0
2037,Hard-to-easy,8,4,8,Conservative ,0.990306
2038,Hard-to-easy,8,4,9,Open,1.0
2039,Hard-to-easy,8,4,9,Conservative ,0.982192
2040,Hard-to-easy,8,5,0,Open,1.0
2041,Hard-to-easy,8,5,0,Conservative ,0.986618
2042,Hard-to-easy,8,5,1,Open,1.0
2043,Hard-to-easy,8,5,1,Conservative ,0.980034
2044,Hard-to-easy,8,5,2,Open,1.0
2045,Hard-to-easy,8,5,2,Conservative ,0.9833280000000001
2046,Hard-to-easy,8,5,3,Open,1.0
2047,Hard-to-easy,8,5,3,Conservative ,0.9826260000000001
2048,Hard-to-easy,8,5,4,Open,1.0
2049,Hard-to-easy,8,5,4,Conservative ,0.9809399999999999
2050,Hard-to-easy,8,5,5,Open,1.0
2051,Hard-to-easy,8,5,5,Conservative ,0.9802979999999999
2052,Hard-to-easy,8,5,6,Open,1.0
2053,Hard-to-easy,8,5,6,Conservative ,0.996738
2054,Hard-to-easy,8,5,7,Open,1.0
2055,Hard-to-easy,8,5,7,Conservative ,0.983626
2056,Hard-to-easy,8,5,8,Open,1.0
2057,Hard-to-easy,8,5,8,Conservative ,0.980592
2058,Hard-to-easy,8,5,9,Open,1.0
2059,Hard-to-easy,8,5,9,Conservative ,0.980622
2060,Hard-to-easy,8,6,0,Open,1.0
2061,Hard-to-easy,8,6,0,Conservative ,0.9803419999999999
2062,Hard-to-easy,8,6,1,Open,1.0
2063,Hard-to-easy,8,6,1,Conservative ,0.98213
2064,Hard-to-easy,8,6,2,Open,1.0
2065,Hard-to-easy,8,6,2,Conservative ,0.98226
2066,Hard-to-easy,8,6,3,Open,1.0
2067,Hard-to-easy,8,6,3,Conservative ,0.980836
2068,Hard-to-easy,8,6,4,Open,1.0
2069,Hard-to-easy,8,6,4,Conservative ,0.984798
2070,Hard-to-easy,8,6,5,Open,1.0
2071,Hard-to-easy,8,6,5,Conservative ,0.9848640000000001
2072,Hard-to-easy,8,6,6,Open,1.0
2073,Hard-to-easy,8,6,6,Conservative ,0.9809359999999999
2074,Hard-to-easy,8,6,7,Open,1.0
2075,Hard-to-easy,8,6,7,Conservative ,0.981142
2076,Hard-to-easy,8,6,8,Open,1.0
2077,Hard-to-easy,8,6,8,Conservative ,0.9807720000000001
2078,Hard-to-easy,8,6,9,Open,1.0
2079,Hard-to-easy,8,6,9,Conservative ,0.9804179999999999
2080,Hard-to-easy,8,7,0,Open,1.0
2081,Hard-to-easy,8,7,0,Conservative ,0.98532
2082,Hard-to-easy,8,7,1,Open,1.0
2083,Hard-to-easy,8,7,1,Conservative ,0.980526
2084,Hard-to-easy,8,7,2,Open,1.0
2085,Hard-to-easy,8,7,2,Conservative ,0.980086
2086,Hard-to-easy,8,7,3,Open,1.0
2087,Hard-to-easy,8,7,3,Conservative ,0.981374
2088,Hard-to-easy,8,7,4,Open,1.0
2089,Hard-to-easy,8,7,4,Conservative ,0.980168
2090,Hard-to-easy,8,7,5,Open,1.0
2091,Hard-to-easy,8,7,5,Conservative ,0.9815659999999999
2092,Hard-to-easy,8,7,6,Open,1.0
2093,Hard-to-easy,8,7,6,Conservative ,0.982202
2094,Hard-to-easy,8,7,7,Open,1.0
2095,Hard-to-easy,8,7,7,Conservative ,0.9802339999999999
2096,Hard-to-easy,8,7,8,Open,1.0
2097,Hard-to-easy,8,7,8,Conservative ,0.987748
2098,Hard-to-easy,8,7,9,Open,1.0
2099,Hard-to-easy,8,7,9,Conservative ,0.980792
2100,Hard-to-easy,8,8,0,Open,1.0
2101,Hard-to-easy,8,8,0,Conservative ,0.980248
2102,Hard-to-easy,8,8,1,Open,1.0
2103,Hard-to-easy,8,8,1,Conservative ,0.985398
2104,Hard-to-easy,8,8,2,Open,1.0
2105,Hard-to-easy,8,8,2,Conservative ,0.98182
2106,Hard-to-easy,8,8,3,Open,1.0
2107,Hard-to-easy,8,8,3,Conservative ,0.988142
2108,Hard-to-easy,8,8,4,Open,1.0
2109,Hard-to-easy,8,8,4,Conservative ,0.9896980000000001
2110,Hard-to-easy,8,8,5,Open,1.0
2111,Hard-to-easy,8,8,5,Conservative ,0.980442
2112,Hard-to-easy,8,8,6,Open,1.0
2113,Hard-to-easy,8,8,6,Conservative ,0.980054
2114,Hard-to-easy,8,8,7,Open,1.0
2115,Hard-to-easy,8,8,7,Conservative ,0.980324
2116,Hard-to-easy,8,8,8,Open,1.0
2117,Hard-to-easy,8,8,8,Conservative ,0.9817560000000001
2118,Hard-to-easy,8,8,9,Open,1.0
2119,Hard-to-easy,8,8,9,Conservative ,0.9816360000000001
2120,Hard-to-easy,8,9,0,Open,1.0
2121,Hard-to-easy,8,9,0,Conservative ,0.9874679999999999
2122,Hard-to-easy,8,9,1,Open,1.0
2123,Hard-to-easy,8,9,1,Conservative ,0.9824120000000001
2124,Hard-to-easy,8,9,2,Open,1.0
2125,Hard-to-easy,8,9,2,Conservative ,0.983282
2126,Hard-to-easy,8,9,3,Open,1.0
2127,Hard-to-easy,8,9,3,Conservative ,0.9833580000000001
2128,Hard-to-easy,8,9,4,Open,1.0
2129,Hard-to-easy,8,9,4,Conservative ,0.980154
2130,Hard-to-easy,8,9,5,Open,1.0
2131,Hard-to-easy,8,9,5,Conservative ,0.98071
2132,Hard-to-easy,8,9,6,Open,1.0
2133,Hard-to-easy,8,9,6,Conservative ,0.9819939999999999
2134,Hard-to-easy,8,9,7,Open,1.0
2135,Hard-to-easy,8,9,7,Conservative ,0.990052
2136,Hard-to-easy,8,9,8,Open,1.0
2137,Hard-to-easy,8,9,8,Conservative ,0.98222
2138,Hard-to-easy,8,9,9,Open,1.0
2139,Hard-to-easy,8,9,9,Conservative ,0.9814019999999999
2140,Hard-to-easy,8,10,0,Open,1.0
2141,Hard-to-easy,8,10,0,Conservative ,0.984714
2142,Hard-to-easy,8,10,1,Open,1.0
2143,Hard-to-easy,8,10,1,Conservative ,0.9810460000000001
2144,Hard-to-easy,8,10,2,Open,1.0
2145,Hard-to-easy,8,10,2,Conservative ,0.9805740000000001
2146,Hard-to-easy,8,10,3,Open,1.0
2147,Hard-to-easy,8,10,3,Conservative ,0.9831759999999999
2148,Hard-to-easy,8,10,4,Open,1.0
2149,Hard-to-easy,8,10,4,Conservative ,0.985676
2150,Hard-to-easy,8,10,5,Open,1.0
2151,Hard-to-easy,8,10,5,Conservative ,0.981036
2152,Hard-to-easy,8,10,6,Open,1.0
2153,Hard-to-easy,8,10,6,Conservative ,0.984418
2154,Hard-to-easy,8,10,7,Open,1.0
2155,Hard-to-easy,8,10,7,Conservative ,0.980606
2156,Hard-to-easy,8,10,8,Open,1.0
2157,Hard-to-easy,8,10,8,Conservative ,0.9816400000000001
2158,Hard-to-easy,8,10,9,Open,1.0
2159,Hard-to-easy,8,10,9,Conservative ,0.9814499999999999
2160,Hard-to-easy,8,11,0,Open,1.0
2161,Hard-to-easy,8,11,0,Conservative ,0.9821120000000001
2162,Hard-to-easy,8,11,1,Open,1.0
2163,Hard-to-easy,8,11,1,Conservative ,0.9826640000000001
2164,Hard-to-easy,8,11,2,Open,1.0
2165,Hard-to-easy,8,11,2,Conservative ,0.9817940000000001
2166,Hard-to-easy,8,11,3,Open,1.0
2167,Hard-to-easy,8,11,3,Conservative ,0.9832500000000001
2168,Hard-to-easy,8,11,4,Open,1.0
2169,Hard-to-easy,8,11,4,Conservative ,0.9847
2170,Hard-to-easy,8,11,5,Open,1.0
2171,Hard-to-easy,8,11,5,Conservative ,0.983746
2172,Hard-to-easy,8,11,6,Open,1.0
2173,Hard-to-easy,8,11,6,Conservative ,0.990348
2174,Hard-to-easy,8,11,7,Open,1.0
2175,Hard-to-easy,8,11,7,Conservative ,0.9804
2176,Hard-to-easy,8,11,8,Open,1.0
2177,Hard-to-easy,8,11,8,Conservative ,0.9891800000000001
2178,Hard-to-easy,8,11,9,Open,1.0
2179,Hard-to-easy,8,11,9,Conservative ,0.981686
2180,Hard-to-easy,8,12,0,Open,1.0
2181,Hard-to-easy,8,12,0,Conservative ,0.980058
2182,Hard-to-easy,8,12,1,Open,1.0
2183,Hard-to-easy,8,12,1,Conservative ,0.998348
2184,Hard-to-easy,8,12,2,Open,1.0
2185,Hard-to-easy,8,12,2,Conservative ,0.994258
2186,Hard-to-easy,8,12,3,Open,1.0
2187,Hard-to-easy,8,12,3,Conservative ,0.9886199999999999
2188,Hard-to-easy,8,12,4,Open,1.0
2189,Hard-to-easy,8,12,4,Conservative ,0.9832420000000001
2190,Hard-to-easy,8,12,5,Open,1.0
2191,Hard-to-easy,8,12,5,Conservative ,0.9840380000000001
2192,Hard-to-easy,8,12,6,Open,1.0
2193,Hard-to-easy,8,12,6,Conservative ,0.98017
2194,Hard-to-easy,8,12,7,Open,1.0
2195,Hard-to-easy,8,12,7,Conservative ,0.9839199999999999
2196,Hard-to-easy,8,12,8,Open,1.0
2197,Hard-to-easy,8,12,8,Conservative ,0.982868
2198,Hard-to-easy,8,12,9,Open,1.0
2199,Hard-to-easy,8,12,9,Conservative ,0.9801139999999999
2200,Hard-to-easy,8,13,0,Open,1.0
2201,Hard-to-easy,8,13,0,Conservative ,0.980334
2202,Hard-to-easy,8,13,1,Open,1.0
2203,Hard-to-easy,8,13,1,Conservative ,0.981502
2204,Hard-to-easy,8,13,2,Open,1.0
2205,Hard-to-easy,8,13,2,Conservative ,0.99318
2206,Hard-to-easy,8,13,3,Open,1.0
2207,Hard-to-easy,8,13,3,Conservative ,0.985646
2208,Hard-to-easy,8,13,4,Open,1.0
2209,Hard-to-easy,8,13,4,Conservative ,0.980376
2210,Hard-to-easy,8,13,5,Open,1.0
2211,Hard-to-easy,8,13,5,Conservative ,0.980348
2212,Hard-to-easy,8,13,6,Open,1.0
2213,Hard-to-easy,8,13,6,Conservative ,0.980998
2214,Hard-to-easy,8,13,7,Open,1.0
2215,Hard-to-easy,8,13,7,Conservative ,0.9801040000000001
2216,Hard-to-easy,8,13,8,Open,1.0
2217,Hard-to-easy,8,13,8,Conservative ,0.9834099999999999
2218,Hard-to-easy,8,13,9,Open,1.0
2219,Hard-to-easy,8,13,9,Conservative ,0.9807359999999999
2220,Hard-to-easy,8,14,0,Open,1.0
2221,Hard-to-easy,8,14,0,Conservative ,0.9821080000000001
2222,Hard-to-easy,8,14,1,Open,1.0
2223,Hard-to-easy,8,14,1,Conservative ,0.985052
2224,Hard-to-easy,8,14,2,Open,1.0
2225,Hard-to-easy,8,14,2,Conservative ,0.982288
2226,Hard-to-easy,8,14,3,Open,1.0
2227,Hard-to-easy,8,14,3,Conservative ,0.980294
2228,Hard-to-easy,8,14,4,Open,1.0
2229,Hard-to-easy,8,14,4,Conservative ,0.9803060000000001
2230,Hard-to-easy,8,14,5,Open,1.0
2231,Hard-to-easy,8,14,5,Conservative ,0.9818640000000001
2232,Hard-to-easy,8,14,6,Open,1.0
2233,Hard-to-easy,8,14,6,Conservative ,0.995618
2234,Hard-to-easy,8,14,7,Open,1.0
2235,Hard-to-easy,8,14,7,Conservative ,0.987246
2236,Hard-to-easy,8,14,8,Open,1.0
2237,Hard-to-easy,8,14,8,Conservative ,0.98224
2238,Hard-to-easy,8,14,9,Open,1.0
2239,Hard-to-easy,8,14,9,Conservative ,0.983066
2240,Hard-to-easy,9,1,0,Open,1.0
2241,Hard-to-easy,9,1,0,Conservative ,0.982082
2242,Hard-to-easy,9,1,1,Open,1.0
2243,Hard-to-easy,9,1,1,Conservative ,0.990304
2244,Hard-to-easy,9,1,2,Open,1.0
2245,Hard-to-easy,9,1,2,Conservative ,0.98516
2246,Hard-to-easy,9,1,3,Open,1.0
2247,Hard-to-easy,9,1,3,Conservative ,0.9829859999999999
2248,Hard-to-easy,9,1,4,Open,1.0
2249,Hard-to-easy,9,1,4,Conservative ,0.980878
2250,Hard-to-easy,9,1,5,Open,1.0
2251,Hard-to-easy,9,1,5,Conservative ,0.981002
2252,Hard-to-easy,9,1,6,Open,1.0
2253,Hard-to-easy,9,1,6,Conservative ,0.9841540000000001
2254,Hard-to-easy,9,1,7,Open,1.0
2255,Hard-to-easy,9,1,7,Conservative ,0.98234
2256,Hard-to-easy,9,1,8,Open,1.0
2257,Hard-to-easy,9,1,8,Conservative ,0.986382
2258,Hard-to-easy,9,1,9,Open,1.0
2259,Hard-to-easy,9,1,9,Conservative ,0.9833540000000001
2260,Hard-to-easy,9,2,0,Open,1.0
2261,Hard-to-easy,9,2,0,Conservative ,0.9837640000000001
2262,Hard-to-easy,9,2,1,Open,1.0
2263,Hard-to-easy,9,2,1,Conservative ,0.9801099999999999
2264,Hard-to-easy,9,2,2,Open,1.0
2265,Hard-to-easy,9,2,2,Conservative ,0.9800279999999999
2266,Hard-to-easy,9,2,3,Open,1.0
2267,Hard-to-easy,9,2,3,Conservative ,0.986688
2268,Hard-to-easy,9,2,4,Open,1.0
2269,Hard-to-easy,9,2,4,Conservative ,0.980458
2270,Hard-to-easy,9,2,5,Open,1.0
2271,Hard-to-easy,9,2,5,Conservative ,0.994918
2272,Hard-to-easy,9,2,6,Open,1.0
2273,Hard-to-easy,9,2,6,Conservative ,0.980052
2274,Hard-to-easy,9,2,7,Open,1.0
2275,Hard-to-easy,9,2,7,Conservative ,0.980156
2276,Hard-to-easy,9,2,8,Open,1.0
2277,Hard-to-easy,9,2,8,Conservative ,0.980608
2278,Hard-to-easy,9,2,9,Open,1.0
2279,Hard-to-easy,9,2,9,Conservative ,0.981828
2280,Hard-to-easy,9,3,0,Open,1.0
2281,Hard-to-easy,9,3,0,Conservative ,0.98008
2282,Hard-to-easy,9,3,1,Open,1.0
2283,Hard-to-easy,9,3,1,Conservative ,0.985132
2284,Hard-to-easy,9,3,2,Open,1.0
2285,Hard-to-easy,9,3,2,Conservative ,0.982962
2286,Hard-to-easy,9,3,3,Open,1.0
2287,Hard-to-easy,9,3,3,Conservative ,0.986412
2288,Hard-to-easy,9,3,4,Open,1.0
2289,Hard-to-easy,9,3,4,Conservative ,0.981856
2290,Hard-to-easy,9,3,5,Open,1.0
2291,Hard-to-easy,9,3,5,Conservative ,0.980196
2292,Hard-to-easy,9,3,6,Open,1.0
2293,Hard-to-easy,9,3,6,Conservative ,0.985672
2294,Hard-to-easy,9,3,7,Open,1.0
2295,Hard-to-easy,9,3,7,Conservative ,0.98682
2296,Hard-to-easy,9,3,8,Open,1.0
2297,Hard-to-easy,9,3,8,Conservative ,0.9936159999999999
2298,Hard-to-easy,9,3,9,Open,1.0
2299,Hard-to-easy,9,3,9,Conservative ,0.992096
2300,Hard-to-easy,9,4,0,Open,1.0
2301,Hard-to-easy,9,4,0,Conservative ,0.981578
2302,Hard-to-easy,9,4,1,Open,1.0
2303,Hard-to-easy,9,4,1,Conservative ,0.9802200000000001
2304,Hard-to-easy,9,4,2,Open,1.0
